词:的 人	词频:923
词:冲突 之前	词频:1
词:很难 期望	词频:1
词:期望 人类	词频:1
词:人类 回复	词频:1
词:到 心灵	词频:1
词:理性 习惯	词频:1
词:无理性 流行	词频:1
词:这么 久远	词频:1
词:我们 一些	词频:1
词:一些 困扰	词频:1
词:解决 只能	词频:1
词:只能 得	词频:1
词:得 之于	词频:1
词:之于 偶然	词频:1
词:理性 是非	词频:1
词:是非 个人	词频:1
词:使得 普遍	词频:1
词:合作 成为	词频:1
词:而 无理性	词频:1
词:无理性 既然	词频:1
词:是 代表	词频:1
词:代表 个人	词频:1
词:个人 激情	词频:1
词:使得 斗争	词频:1
词:斗争 不可避免	词频:1
词:不可避免 c	词频:1
词:c 正因如此	词频:1
词:在 诉诸	词频:1
词:诉诸 一个	词频:1
词:和 非	词频:1
词:真理 标准	词频:1
词:福利 有着	词频:1
词:其 广为流传	词频:1
词:广为流传 的	词频:1
词:甚于 此者	词频:1
词:那些 比较	词频:1
词:比较 不幸	词频:1
词:那些 时候	词频:1
词:所 鄙视	词频:1
词:鄙视 与	词频:1
词:与 拒斥	词频:1
词:是 空洞	词频:1
词:空洞 的	词频:1
词:的 幻梦	词频:1
词:在 意见	词频:1
词:意见 不合	词频:1
词:不合 的	词频:1
词:无 厮杀	词频:1
词:厮杀 之力	词频:1
词:社会主义 问题	词频:1
词:问题 当前	词频:1
词:绝大多数 社会主义者	词频:1
词:社会主义者 是	词频:1
词:是 卡尔	词频:1
词:从 马克思	词频:1
词:那里 取	词频:1
词:取 来	词频:1
词:来 一种	词频:1
词:认为 社会主义	词频:1
词:社会主义 引发	词频:1
词:政治 力量	词频:1
词:的 无产阶级	词频:1
词:无产阶级 对	词频:1
词:对 生产方式	词频:1
词:生产方式 所有者	词频:1
词:所有者 的	词频:1
词:作为 不可避免	词频:1
词:那些 非	词频:1
词:非 无产阶级	词频:1
词:无产阶级 者	词频:1
词:极少 例外	词频:1
词:例外 地	词频:1
词:地 认定	词频:1
词:认定 社会主义	词频:1
词:某种 应	词频:1
词:加以 抵制	词频:1
词:抵制 的	词频:1
词:他们 听到	词频:1
词:那些 视已	词频:1
词:视已 为	词频:1
词:为 敌	词频:1
词:敌 的	词频:1
词:人 大肆宣扬	词频:1
词:大肆宣扬 阶级	词频:1
词:阶级 战争	词频:1
词:战争 时	词频:1
词:自己 大权	词频:1
词:大权 仍	词频:1
词:仍 在握	词频:1
词:在握 时	词频:1
词:时 发动战争	词频:1
词:法西斯主义 是	词频:1
词:一种 强有力	词频:1
词:只要 社会主义	词频:1
词:以 马克思主义	词频:1
词:马克思主义 的	词频:1
词:术语 宣扬	词频:1
词:宣扬 自己	词频:1
词:必然 激起	词频:1
词:激起 非常	词频:1
词:以致 它	词频:1
词:西方 发达国家	词频:1
词:发达国家 的	词频:1
词:成功 日渐	词频:1
词:日渐 变得	词频:1
词:更加 不	词频:1
词:不 可行	词频:1
词:可行 了	词频:1
词:导致 富裕	词频:1
词:这种 对立	词频:1
词:对立 并	词频:1
词:那么 广泛	词频:1
词:我 像	词频:1
词:像 最	词频:1
词:最 热诚	词频:1
词:的 马克思主义者	词频:1
词:马克思主义者 那样	词频:1
词:那样 确信	词频:1
词:确信 社会主义	词频:1
词:把 社会主义	词频:1
词:社会主义 当作	词频:1
词:当作 无产阶级	词频:1
词:无产阶级 报复	词频:1
词:当作 寻求	词频:1
词:寻求 经济	词频:1
词:经济 公正	词频:1
词:主要 手段	词频:1
词:主要 把	词频:1
词:的 调整	词频:1
词:生产 为	词频:1
词:为 常识	词频:1
词:常识 思考	词频:1
词:思考 之	词频:1
词:之 所	词频:1
词:为 增加	词频:1
词:增加 不仅	词频:1
词:而且 人类	词频:1
词:人类 极少数人	词频:1
词:以外 所有人	词频:1
词:如果 现在	词频:1
词:现在 不	词频:1
词:不 诉诸	词频:1
词:诉诸 暴力	词频:1
词:暴力 冲突	词频:1
词:冲突 就	词频:1
词:不能 认识	词频:1
词:上 得	词频:1
词:归因于 其	词频:1
词:其 提倡者	词频:1
词:提倡者 的	词频:1
词:的 暴力	词频:1
词:暴力 信念	词频:1
词:我 依然	词频:1
词:依然 抱	词频:1
词:着 几丝	词频:1
词:几丝 希望	词频:1
词:更加 理智	词频:1
词:支持 可以	词频:1
词:可以 缓解	词频:1
词:缓解 冲突	词频:1
词:使 一种	词频:1
词:少 灾难性	词频:1
词:转变 成为	词频:1
词:对 社会主义	词频:1
词:社会主义 作一界	词频:1
词:作一界 走	词频:1
词:这一 界定	词频:1
词:界定 必须	词频:1
词:必须 包括	词频:1
词:包括 两个	词频:1
词:两个 部分	词频:1
词:部分 包含	词频:1
词:包含 国家	词频:1
词:国家 对	词频:1
词:对 最高	词频:1
词:最高 经济	词频:1
词:这种 掌握	词频:1
词:限度 上	词频:1
词:上 涉及	词频:1
词:涉及 土地	词频:1
词:土地 与	词频:1
词:与 矿藏	词频:1
词:信贷 以及	词频:1
词:以及 外贸	词频:1
词:政治 部分	词频:1
词:部分 要求	词频:1
词:要求 最高	词频:1
词:最高 政治	词频:1
词:权力 应是	词频:1
词:应是 民主	词频:1
词:马克思 本人	词频:1
词:实际上 1918	词频:1
词:1918 年前	词频:1
词:所有 社会主义者	词频:1
词:会 毫无疑问	词频:1
词:他 同意	词频:1
词:同意 这一界	词频:1
词:这一界 说	词频:1
词:自从 布尔什维克	词频:1
词:布尔什维克 解散	词频:1
词:解散 了	词频:1
词:了 俄罗斯	词频:1
词:俄罗斯 立宪	词频:1
词:立宪 会议	词频:1
词:会议 以后	词频:1
词:通过 革命	词频:1
词:革命 获得成功	词频:1
词:获得成功 以后	词频:1
词:只有 其	词频:1
词:最 激进	词频:1
词:激进 的	词频:1
词:支持者 才能	词频:1
词:才能 拥有	词频:1
词:拥有 政治	词频:1
词:现在 当然	词频:1
词:内战 结束	词频:1
词:被 推翻	词频:1
词:推翻 的	词频:1
词:马上 得到	词频:1
词:得到 其	词频:1
词:其 公民权	词频:1
词:状况 存在	词频:1
词:马上 建立	词频:1
词:建立 社会主义	词频:1
词:已经 实施	词频:1
词:实施 社会主义	词频:1
词:社会主义 经济	词频:1
词:经济 成分	词频:1
词:成分 的	词频:1
词:政府 如	词频:1
词:如 不	词频:1
词:不 获得	词频:1
词:获得 足够	词频:1
词:足够 广泛	词频:1
词:使 民主	词频:1
词:民主 政府	词频:1
词:政府 成为	词频:1
词:没有 完成	词频:1
词:我们 举	词频:1
词:会 清楚	词频:1
词:看到 民主	词频:1
词:一个 东方	词频:1
词:可以 颁布	词频:1
词:颁布 法令	词频:1
词:声明 其	词频:1
词:其 领土	词频:1
词:领土 范围	词频:1
词:所有 自然资源	词频:1
词:自然资源 均	词频:1
词:均 归	词频:1
词:归 他	词频:1
词:做 不是	词频:1
词:刚果 的	词频:1
词:的 列奥	词频:1
词:列奥 波尔	词频:1
词:波尔 二世	词频:1
词:统治 也	词频:1
词:为 效仿	词频:1
词:效仿 典范	词频:1
词:除非 实行	词频:1
词:实行 全面	词频:1
词:全面 的	词频:1
词:为了 自身	词频:1
词:富裕 除外	词频:1
词:任何理由 期望	词频:1
词:期望 国家	词频:1
词:国家 去	词频:1
词:去 经营	词频:1
词:经营 经济	词频:1
词:经济 企业	词频:1
词:剥削 只是	词频:1
词:只是 获得	词频:1
词:形式 而已	词频:1
词:民主 必须	词频:1
词:为 社会主义	词频:1
词:体制 界定	词频:1
词:界定 的	词频:1
词:关于 定义	词频:1
词:作 一些	词频:1
词:一些 深入	词频:1
词:的 阐述	词频:1
词:因为 存在	词频:1
词:着 各种	词频:1
词:的 私人企业	词频:1
词:认为 它同	词频:1
词:它同 社会主义	词频:1
词:社会主义 不	词频:1
词:不 批容	词频:1
词:一些 人则持	词频:1
词:人则持 相反	词频:1
词:相反 意见	词频:1
词:创业者 是否	词频:1
词:向 国家	词频:1
词:国家 租来	词频:1
词:租来 的	词频:1
词:上 搭建	词频:1
词:搭建 自己	词频:1
词:的 一间	词频:1
词:一间 小木屋	词频:1
词:意味着 私人	词频:1
词:私人 可	词频:1
词:在 纽约	词频:1
词:纽约 建造	词频:1
词:建造 摩天大楼	词频:1
词:可以 借	词频:1
词:借 朋友	词频:1
词:朋友 一	词频:1
词:一 先令	词频:1
词:一个 金融家	词频:1
词:金融家 则	词频:1
词:把 1000	词频:1
词:1000 万英镑	词频:1
词:万英镑 借给	词频:1
词:借给 一家	词频:1
词:一家 公司	词频:1
词:公司 或	词频:1
词:一个 外国	词频:1
词:外国 政府	词频:1
词:且 极易	词频:1
词:极易 调节	词频:1
词:因为 大宗	词频:1
词:大宗 交易	词频:1
词:交易 需要	词频:1
词:需要 履行	词频:1
词:履行 各种各样	词频:1
词:法律 手续	词频:1
词:而 小生意	词频:1
词:小生意 没有	词频:1
词:这么 复杂	词频:1
词:一旦 这	词频:1
词:种种 手续	词频:1
词:手续 势在必行	词频:1
词:机会 行使	词频:1
词:行使 其	词频:1
词:其 控制权	词频:1
词:再举 一例	词频:1
词:在 经济学	词频:1
词:经济学 意义	词频:1
词:上 珠宝	词频:1
词:珠宝 不是	词频:1
词:不是 资本	词频:1
词:不是 生产	词频:1
词:钻石 的	词频:1
词:可以 卖出	词频:1
词:钻石 以	词频:1
词:以 买进	词频:1
词:买进 股票	词频:1
词:社会主义 制度	词频:1
词:可以 拥有	词频:1
词:再 卖出	词频:1
词:钻石 去	词频:1
词:去 买	词频:1
词:买 股票	词频:1
词:那时 再	词频:1
词:没有 可以	词频:1
词:的 股票	词频:1
词:股票 了	词频:1
词:上 不必	词频:1
词:对 私人	词频:1
词:私人 财富	词频:1
词:财富 加以	词频:1
词:加以 禁止	词频:1
词:应 禁止	词频:1
词:只是 私人	词频:1
词:私人 投资	词频:1
词:由于 不再	词频:1
词:不再 有人	词频:1
词:有人 收取	词频:1
词:收取 利息	词频:1
词:除了 尚	词频:1
词:尚 留存	词频:1
词:留存 少量	词频:1
词:少量 合理	词频:1
词:财产 外	词频:1
词:财产 将	词频:1
词:经济 控制	词频:1
词:控制 不	词频:1
词:应 掌握	词频:1
词:个人 手中	词频:1
词:但 不由	词频:1
词:不由 经济	词频:1
词:权力 授予	词频:1
词:授予 的	词频:1
词:财产 可以	词频:1
词:可以 期望	词频:1
词:假如 无需	词频:1
词:无需 一场	词频:1
词:一场 摧毁性	词频:1
词:摧毁性 的	词频:1
词:的 革命战争	词频:1
词:革命战争 就	词频:1
词:能 实现	词频:1
词:实现 社会主义	词频:1
词:是 多方面	词频:1
词:多方面 的	词频:1
词:并且 绝不	词频:1
词:绝不 局限	词频:1
词:在 以	词频:1
词:一 阶层	词频:1
词:阶层 之中	词频:1
词:无法 确信	词频:1
词:确信 在	词频:1
词:在 长期	词频:1
词:长期 艰辛	词频:1
词:阶级 冲突	词频:1
词:社会主义 政党	词频:1
词:政党 的	词频:1
词:胜利 能够	词频:1
词:带来 这些	词频:1
词:这些 好处	词频:1
词:所有 或	词频:1
词:冲突 只能	词频:1
词:只能 惹发	词频:1
词:惹发 脾性	词频:1
词:上升 到	词频:1
词:到 残酷	词频:1
词:军事 形式	词频:1
词:在 死亡	词频:1
词:的 苦役	词频:1
词:苦役 中	词频:1
词:中 浪费	词频:1
词:浪费 许多	词频:1
词:许多 可贵	词频:1
词:而 最终	词频:1
词:最终 给	词频:1
词:给 得胜	词频:1
词:得胜 的	词频:1
词:政府 带来	词频:1
词:是 只是	词频:1
词:只是 精神	词频:1
词:的 茅屋	词频:1
词:社会主义 优点	词频:1
词:优点 都	词频:1
词:的 先决条件	词频:1
词:即 依赖	词频:1
词:依赖 说服	词频:1
词:说服 达成	词频:1
词:达成 其	词频:1
词:即使 必须	词频:1
词:使用 武力	词频:1
词:应 仅限于	词频:1
词:仅限于 对付	词频:1
词:对付 一小撮	词频:1
词:一小撮 不满	词频:1
词:不满 分子	词频:1
词:分子 之内	词频:1
词:我 这样	词频:1
词:被 说服	词频:1
词:说服 过	词频:1
词:宣传 方式	词频:1
词:方式 带	词频:1
词:着 少	词频:1
词:与 苦难	词频:1
词:不是 诉诸	词频:1
词:诉诸 嫉忌	词频:1
词:嫉忌 而是	词频:1
词:而是 诉诸	词频:1
词:诉诸 对	词频:1
词:明显 需要	词频:1
词:其 说服	词频:1
词:说服 任务	词频:1
词:任务 就	词频:1
词:对 武力	词频:1
词:武力 的	词频:1
词:会 相应	词频:1
词:我 反对	词频:1
词:反对 诉诸武力	词频:1
词:在 通过	词频:1
词:通过 说服	词频:1
词:说服 后	词频:1
词:后 对	词频:1
词:已经 合法	词频:1
词:合法 建立	词频:1
词:保护 中	词频:1
词:可能 发定	词频:1
词:发定 可危	词频:1
词:斗争 必须	词频:1
词:是 灾难性	词频:1
词:灾难性 地	词频:1
词:在 顽强	词频:1
词:斗争 之后	词频:1
词:胜利者 有	词频:1
词:可能 已经	词频:1
词:已经 忘记	词频:1
词:他们 最初	词频:1
词:而 代之以	词频:1
词:代之以 某种	词频:1
词:某种 完全	词频:1
词:可能 就是	词频:1
词:我 预先	词频:1
词:预先 设定	词频:1
词:和平 说服	词频:1
词:他们 接受	词频:1
词:其 信条	词频:1
词:将 引证	词频:1
词:引证 支持	词频:1
词:支持 社会主义	词频:1
词:的 九种	词频:1
词:也 不尽	词频:1
词:不尽 是	词频:1
词:这种 列举	词频:1
词:列举 可以	词频:1
词:无限 止地	词频:1
词:止地 延伸	词频:1
词:这 九种	词频:1
词:论点 足以	词频:1
词:足以 显示	词频:1
词:显示 的	词频:1
词:一 阶级	词频:1
词:动机 利润	词频:1
词:一个 独立	词频:1
词:经济学 范畴	词频:1
词:其 含义	词频:1
词:含义 只有	词频:1
词:工业 发展	词频:1
词:一定 阶段	词频:1
词:阶段 才能	词频:1
词:才能 明晰	词频:1
词:明晰 起来	词频:1
词:起源 也许	词频:1
词:在 鲁滨逊	词频:1
词:克鲁索 和	词频:1
词:的 忠仆	词频:1
词:中 初露端倪	词频:1
词:秋天 到	词频:1
词:鲁滨逊 用	词频:1
词:的 长枪	词频:1
词:长枪 控制	词频:1
词:控制 了	词频:1
词:了 岛上	词频:1
词:岛上 所有	词频:1
词:所有 食物	词频:1
词:的 供给	词频:1
词:地位 就	词频:1
词:就 驱使	词频:1
词:驱使 星期五	词频:1
词:星期五 为	词频:1
词:为 来	词频:1
词:来 年	词频:1
词:的 丰收	词频:1
词:丰收 而	词频:1
词:而 劳作	词频:1
词:劳作 准备	词频:1
词:倘若 星期五	词频:1
词:星期五 能	词频:1
词:维持 生计	词频:1
词:生计 而	词频:1
词:的 剩余	词频:1
词:剩余 就	词频:1
词:就 归属其	词频:1
词:归属其 雇主	词频:1
词:一 契约	词频:1
词:契约 下	词频:1
词:鲁滨逊 所得	词频:1
词:收入 可	词频:1
词:视为 其	词频:1
词:其 资本	词频:1
词:资本 只是	词频:1
词:只是 几件	词频:1
词:几件 工具	词频:1
词:工具 和	词频:1
词:一些 贮存	词频:1
词:贮存 的	词频:1
词:然而 利润	词频:1
词:如同 它	词频:1
词:在 更加	词频:1
词:更加 文明	词频:1
词:下 表现	词频:1
词:涉及 更大	词频:1
词:的 交换	词频:1
词:交换 环境	词频:1
词:一个 棉布	词频:1
词:棉布 生产者	词频:1
词:生产者 并	词频:1
词:家庭 制造	词频:1
词:制造 棉花	词频:1
词:棉布 不是	词频:1
词:得 卖出	词频:1
词:卖出 自己	词频:1
词:大量 产品	词频:1
词:产品 以	词频:1
词:其他 需求	词频:1
词:在 能够	词频:1
词:能够 生产	词频:1
词:生产 棉布	词频:1
词:棉布 前	词频:1
词:必须 购买	词频:1
词:购买 其他	词频:1
词:他 购买	词频:1
词:购买 这些	词频:1
词:东西 付出	词频:1
词:钱 与	词频:1
词:从 产出	词频:1
词:产出 中	词频:1
词:钱 之间	词频:1
词:差异 所	词频:1
词:本人 管理	词频:1
词:管理 自己	词频:1
词:必须 扣掉	词频:1
词:扣掉 一个	词频:1
词:一个 雇来	词频:1
词:雇来 的	词频:1
词:的 做	词频:1
词:同样 工作	词频:1
词:工资 支出	词频:1
词:制造商 的	词频:1
词:的 总收入	词频:1
词:总收入 扣减	词频:1
词:扣减 假定	词频:1
词:工资 所得	词频:1
词:所得 构成	词频:1
词:在 大规模	词频:1
词:商业 企业	词频:1
词:企业 中	词频:1
词:股东 不	词频:1
词:不 介入	词频:1
词:介入 事务管理	词频:1
词:所得 就是	词频:1
词:就是 企业	词频:1
词:企业 的	词频:1
词:拥有 货币资金	词频:1
词:货币资金 的	词频:1
词:在 预期	词频:1
词:的 促动	词频:1
词:促动 下	词频:1
词:下 竞相	词频:1
词:竞相 投资	词频:1
词:利润 是	词频:1
词:新 企业	词频:1
词:企业 开办	词频:1
词:开办 和	词频:1
词:和 旧	词频:1
词:旧 企业	词频:1
词:企业 扩张	词频:1
词:扩张 的	词频:1
词:的 决定性	词频:1
词:决定性 动机	词频:1
词:当前 体制	词频:1
词:的 捍卫者	词频:1
词:捍卫者 认为	词频:1
词:利润 在	词频:1
词:导向 以	词频:1
词:以 所	词频:1
词:需 数量	词频:1
词:数量 生产	词频:1
词:生产 所	词频:1
词:需 商品	词频:1
词:过去 这是	词频:1
词:这是 真实	词频:1
词:现在 不再	词频:1
词:不再 如此	词频:1
词:现代 生产	词频:1
词:复杂性 的	词频:1
词:乡村 皮匠	词频:1
